benchmark,dataset,comp,rational,mem,localmem,coalesced,atomic,transfer,wgsize,F1:transfer/(comp+mem),F2:coalesced/mem,F3:(localmem/mem)*avgws,F4:comp/mem,oracle,runtime,speedup,penalty,runtime_cpu,ci_cpu,ci_mean_cpu,runtime_gpu,ci_gpu,ci_mean_gpu,kernel_nlines,kernel_size
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,1024,0,1,3,0,3,0,24576,256,8192.0,1,0.0,0,GPU,0.016698,2.10,0.48,0.035102,0.009172,0.261296,0.016698,0.003144,0.188286,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,1048576,0,1,3,0,3,0,25165824,256,8388608.0,1,0.0,0,CPU,4.013115,2.26,0.44,4.013115,0.177907,0.044331,9.075046,0.011038,0.001216,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,128,0,1,3,0,3,0,3072,128,1024.0,1,0.0,0,CPU,0.00778,1.95,0.51,0.00778,0.002118,0.272237,0.015149,0.002881,0.190178,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,131072,0,1,3,0,3,0,3145728,256,1048576.0,1,0.0,0,CPU,0.430121,2.48,0.40,0.430121,0.082729,0.192339,1.064589,0.001307,0.001228,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,16384,0,1,3,0,3,0,393216,256,131072.0,1,0.0,0,GPU,0.111379,1.76,0.57,0.195484,0.158361,0.810097,0.111379,0.00324,0.02909,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,2048,0,1,3,0,3,0,49152,256,16384.0,1,0.0,0,GPU,0.018035,3.54,0.28,0.063932,0.024418,0.381937,0.018035,0.003166,0.175548,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,2097152,0,1,3,0,3,0,50331648,256,16777216.0,1,0.0,0,CPU,6.849318,2.70,0.37,6.849318,2.081498,0.303899,18.470202,0.015612,0.000845,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,256,0,1,3,0,3,0,6144,256,2048.0,1,0.0,0,GPU,0.015347,1.07,0.93,0.01644,0.005298,0.322263,0.015347,0.003129,0.203883,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,262144,0,1,3,0,3,0,6291456,256,2097152.0,1,0.0,0,CPU,0.701578,3.03,0.33,0.701578,0.297661,0.424274,2.123328,0.003514,0.001655,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,4096,0,1,3,0,3,0,98304,256,32768.0,1,0.0,0,GPU,0.0208,2.83,0.35,0.058946,0.025945,0.440149,0.0208,0.003802,0.182788,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,4194304,0,1,3,0,3,0,100663296,256,33554432.0,1,0.0,0,CPU,13.742679,2.76,0.36,13.742679,3.226899,0.234809,37.918368,0.878745,0.023175,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,512,0,1,3,0,3,0,12288,256,4096.0,1,0.0,0,GPU,0.015552,3.50,0.29,0.05449,0.00668,0.122591,0.015552,0.003243,0.208526,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,524288,0,1,3,0,3,0,12582912,256,4194304.0,1,0.0,0,CPU,2.054,2.07,0.48,2.054,0.356137,0.173387,4.246547,0.000726,0.000171,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,64,0,1,3,0,3,0,1536,64,512.0,1,0.0,0,CPU,0.008786,2.45,0.41,0.008786,0.002831,0.322217,0.021523,0.003253,0.151141,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,65536,0,1,3,0,3,0,1572864,256,524288.0,1,0.0,0,CPU,0.203321,2.66,0.38,0.203321,0.0355,0.174601,0.541722,0.002651,0.004894,8,167
7e1dfcba8bbc9cefd600814b6f706759945babcd.cl-A,8192,0,1,3,0,3,0,196608,256,65536.0,1,0.0,0,GPU,0.046502,1.79,0.56,0.08339,0.017282,0.207243,0.046502,0.002937,0.063159,8,167
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,1024,2,1,6,0,6,0,24576,256,3072.0,1,0.0,0.333,GPU,0.016659,2.94,0.34,0.048931,0.014929,0.305103,0.016659,0.003031,0.181944,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,1048576,2,1,6,0,6,0,25165824,256,3145728.0,1,0.0,0.333,CPU,3.530475,2.55,0.39,3.530475,1.11617,0.316153,8.990086,0.005845,0.00065,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,128,2,1,6,0,6,0,3072,128,384.0,1,0.0,0.333,CPU,0.012809,1.20,0.84,0.012809,0.003775,0.294715,0.015334,0.002866,0.186905,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,131072,2,1,6,0,6,0,3145728,256,393216.0,1,0.0,0.333,CPU,0.349986,3.05,0.33,0.349986,0.022211,0.063463,1.066342,0.001106,0.001037,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,16384,2,1,6,0,6,0,393216,256,49152.0,1,0.0,0.333,GPU,0.111616,1.17,0.86,0.130114,0.025198,0.193661,0.111616,0.003657,0.032764,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,2048,2,1,6,0,6,0,49152,256,6144.0,1,0.0,0.333,GPU,0.018362,3.98,0.25,0.073109,0.016045,0.219467,0.018362,0.003421,0.186309,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,2097152,2,1,6,0,6,0,50331648,256,6291456.0,1,0.0,0.333,CPU,9.974521,1.87,0.54,9.974521,2.138147,0.214361,18.626707,0.015383,0.000826,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,256,2,1,6,0,6,0,6144,256,768.0,1,0.0,0.333,CPU,0.011621,1.32,0.76,0.011621,0.004149,0.357026,0.015354,0.002893,0.18842,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,262144,2,1,6,0,6,0,6291456,256,786432.0,1,0.0,0.333,CPU,1.010218,2.11,0.47,1.010218,0.261629,0.258983,2.128243,0.000545,0.000256,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,4096,2,1,6,0,6,0,98304,256,12288.0,1,0.0,0.333,GPU,0.020301,3.08,0.32,0.062479,0.019257,0.308216,0.020301,0.003177,0.156495,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,4194304,2,1,6,0,6,0,100663296,256,12582912.0,1,0.0,0.333,CPU,13.62599,2.77,0.36,13.62599,2.832208,0.207853,37.720435,0.696589,0.018467,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,512,2,1,6,0,6,0,12288,256,1536.0,1,0.0,0.333,GPU,0.01559,1.97,0.51,0.030688,0.025414,0.828141,0.01559,0.002668,0.171135,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,524288,2,1,6,0,6,0,12582912,256,1572864.0,1,0.0,0.333,CPU,2.154278,1.97,0.51,2.154278,0.294561,0.136733,4.246502,0.000804,0.000189,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,64,2,1,6,0,6,0,1536,64,192.0,1,0.0,0.333,CPU,0.014401,1.25,0.80,0.014401,0.011873,0.824457,0.01801,0.003312,0.183898,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,65536,2,1,6,0,6,0,1572864,256,196608.0,1,0.0,0.333,CPU,0.220417,2.46,0.41,0.220417,0.057658,0.261586,0.542746,0.002524,0.00465,8,183
7e3a4452a2770147369d3f13b7aacf4d388f80a4.cl-A,8192,2,1,6,0,6,0,196608,256,24576.0,1,0.0,0.333,GPU,0.046317,1.93,0.52,0.089466,0.017701,0.197852,0.046317,0.002936,0.063389,8,183
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,1024,0,1,3,0,3,0,32768,256,10922.666667,1,0.0,0,GPU,0.01881,3.72,0.27,0.069966,0.017208,0.245948,0.01881,0.00307,0.163211,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,1048576,0,1,3,0,3,0,33554432,256,11184810.666667,1,0.0,0,CPU,4.293945,2.78,0.36,4.293945,1.547276,0.360339,11.93303,0.00507,0.000425,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,128,0,1,3,0,3,0,4096,128,1365.333333,1,0.0,0,CPU,0.01179,1.46,0.68,0.01179,0.001923,0.163104,0.017216,0.002807,0.163046,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,131072,0,1,3,0,3,0,4194304,256,1398101.333333,1,0.0,0,CPU,0.393161,3.61,0.28,0.393161,0.113082,0.287623,1.417952,0.001967,0.001387,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,16384,0,1,3,0,3,0,524288,256,174762.666667,1,0.0,0,GPU,0.144762,1.26,0.79,0.18227,0.116246,0.637768,0.144762,0.003252,0.022464,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,2048,0,1,3,0,3,0,65536,256,21845.333333,1,0.0,0,GPU,0.020339,2.69,0.37,0.054769,0.016078,0.29356,0.020339,0.003127,0.153744,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,2097152,0,1,3,0,3,0,67108864,256,22369621.333333,1,0.0,0,CPU,9.580675,2.58,0.39,9.580675,0.403871,0.042155,24.725574,0.193124,0.007811,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,256,0,1,3,0,3,0,8192,256,2730.666667,1,0.0,0,CPU,0.013019,1.31,0.76,0.013019,0.00394,0.302635,0.017082,0.00254,0.148695,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,262144,0,1,3,0,3,0,8388608,256,2796202.666667,1,0.0,0,CPU,1.292766,2.18,0.46,1.292766,0.371589,0.287437,2.816275,0.00157,0.000557,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,4096,0,1,3,0,3,0,131072,256,43690.666667,1,0.0,0,GPU,0.023974,3.31,0.30,0.07934,0.005039,0.063511,0.023974,0.002447,0.102069,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,4194304,0,1,3,0,3,0,134217728,256,44739242.666667,1,0.0,0,CPU,18.217187,2.75,0.36,18.217187,5.099291,0.279916,50.122022,0.465565,0.009289,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,512,0,1,3,0,3,0,16384,256,5461.333333,1,0.0,0,GPU,0.016966,2.96,0.34,0.050285,0.017972,0.357403,0.016966,0.003232,0.190499,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,524288,0,1,3,0,3,0,16777216,256,5592405.333333,1,0.0,0,CPU,2.55311,2.20,0.45,2.55311,0.316971,0.124151,5.625152,0.001026,0.000182,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,64,0,1,3,0,3,0,2048,64,682.666667,1,0.0,0,CPU,0.013675,1.71,0.59,0.013675,0.012115,0.885923,0.023373,0.003667,0.15689,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,65536,0,1,3,0,3,0,2097152,256,699050.666667,1,0.0,0,CPU,0.187453,3.84,0.26,0.187453,0.113542,0.605709,0.7192,0.002233,0.003105,9,227
7e5302b438f2fd0436bdc5e90d187b9d2314407e.cl-A,8192,0,1,3,0,3,0,262144,256,87381.333333,1,0.0,0,GPU,0.058451,1.58,0.63,0.0924,0.015769,0.17066,0.058451,0.002949,0.050453,9,227
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,1024,0,1,2,0,2,0,24576,256,12288.0,1,0.0,0,GPU,0.016755,2.70,0.37,0.04527,0.017868,0.394698,0.016755,0.002691,0.160609,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,1048576,0,1,2,0,2,0,25165824,256,12582912.0,1,0.0,0,CPU,3.086302,2.92,0.34,3.086302,1.027077,0.332786,9.024576,0.0095,0.001053,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,128,0,1,2,0,2,0,3072,128,1536.0,1,0.0,0,CPU,0.010435,1.46,0.68,0.010435,0.00186,0.178246,0.015277,0.003115,0.203901,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,131072,0,1,2,0,2,0,3145728,256,1572864.0,1,0.0,0,CPU,0.217609,4.89,0.20,0.217609,0.009958,0.045761,1.063955,0.002776,0.002609,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,16384,0,1,2,0,2,0,393216,256,196608.0,1,0.0,0,GPU,0.111277,1.17,0.85,0.130336,0.030918,0.237218,0.111277,0.002746,0.024677,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,2048,0,1,2,0,2,0,49152,256,24576.0,1,0.0,0,GPU,0.018208,3.17,0.32,0.057745,0.019179,0.332133,0.018208,0.003033,0.166575,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,2097152,0,1,2,0,2,0,50331648,256,25165824.0,1,0.0,0,CPU,8.588072,2.17,0.46,8.588072,2.074648,0.241573,18.63063,0.063616,0.003415,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,256,0,1,2,0,2,0,6144,256,3072.0,1,0.0,0,CPU,0.010728,1.40,0.72,0.010728,0.005053,0.47101,0.014982,0.003155,0.210586,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,262144,0,1,2,0,2,0,6291456,256,3145728.0,1,0.0,0,CPU,0.959122,2.20,0.45,0.959122,0.170644,0.177917,2.112147,0.001125,0.000533,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,4096,0,1,2,0,2,0,98304,256,49152.0,1,0.0,0,GPU,0.020512,3.48,0.29,0.071433,0.01048,0.146711,0.020512,0.003207,0.156348,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,4194304,0,1,2,0,2,0,100663296,256,50331648.0,1,0.0,0,CPU,13.219251,2.83,0.35,13.219251,1.959768,0.148251,37.367162,0.234978,0.006288,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,512,0,1,2,0,2,0,12288,256,6144.0,1,0.0,0,GPU,0.015782,1.24,0.81,0.019583,0.017409,0.888985,0.015782,0.003127,0.198137,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,524288,0,1,2,0,2,0,12582912,256,6291456.0,1,0.0,0,CPU,1.581808,2.67,0.37,1.581808,0.482966,0.305325,4.219213,0.002316,0.000549,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,64,0,1,2,0,2,0,1536,64,768.0,1,0.0,0,GPU,0.015347,1.36,0.73,0.020896,0.023521,1.125622,0.015347,0.002801,0.182511,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,65536,0,1,2,0,2,0,1572864,256,786432.0,1,0.0,0,CPU,0.29062,1.86,0.54,0.29062,0.03619,0.124527,0.541408,0.003175,0.005864,9,169
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,8192,0,1,2,0,2,0,196608,256,98304.0,1,0.0,0,GPU,0.046445,1.27,0.79,0.059086,0.014284,0.241749,0.046445,0.00248,0.053396,9,169
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,1024,1,1,6,0,5,0,24576,256,3510.857143,0.833,0.0,0.167,GPU,0.017293,5.57,0.18,0.09631,0.190301,1.975922,0.017293,0.003838,0.22194,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,1048576,1,1,6,0,5,0,25165824,256,3595117.714286,0.833,0.0,0.167,CPU,4.167827,2.17,0.46,4.167827,0.07731,0.018549,9.044742,0.007485,0.000828,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,128,1,1,6,0,5,0,3072,128,438.857143,0.833,0.0,0.167,CPU,0.009107,1.70,0.59,0.009107,0.00281,0.308554,0.015462,0.002714,0.175527,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,131072,1,1,6,0,5,0,3145728,256,449389.714286,0.833,0.0,0.167,CPU,0.424003,2.52,0.40,0.424003,0.050306,0.118645,1.067744,0.00221,0.00207,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,16384,1,1,6,0,5,0,393216,256,56173.714286,0.833,0.0,0.167,GPU,0.11287,1.11,0.90,0.125196,0.009189,0.073397,0.11287,0.003597,0.031869,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,2048,1,1,6,0,5,0,49152,256,7021.714286,0.833,0.0,0.167,GPU,0.018925,3.24,0.31,0.061348,0.014257,0.232396,0.018925,0.003689,0.194927,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,2097152,1,1,6,0,5,0,50331648,256,7190235.428571,0.833,0.0,0.167,CPU,7.342659,2.52,0.40,7.342659,2.368758,0.322602,18.473606,0.005583,0.000302,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,256,1,1,6,0,5,0,6144,256,877.714286,0.833,0.0,0.167,CPU,0.01049,1.43,0.70,0.01049,0.001003,0.095615,0.015027,0.002968,0.197511,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,262144,1,1,6,0,5,0,6291456,256,898779.428571,0.833,0.0,0.167,CPU,0.786141,2.71,0.37,0.786141,0.395199,0.502708,2.13031,0.00392,0.00184,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,4096,1,1,6,0,5,0,98304,256,14043.428571,0.833,0.0,0.167,GPU,0.021734,1.64,0.61,0.035675,0.011193,0.313749,0.021734,0.003441,0.158323,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,4194304,1,1,6,0,5,0,100663296,256,14380470.857143,0.833,0.0,0.167,CPU,13.493335,2.80,0.36,13.493335,2.301526,0.170568,37.827674,0.808269,0.021367,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,512,1,1,6,0,5,0,12288,256,1755.428571,0.833,0.0,0.167,GPU,0.015616,1.93,0.52,0.030087,0.010234,0.340147,0.015616,0.003342,0.214011,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,524288,1,1,6,0,5,0,12582912,256,1797558.857143,0.833,0.0,0.167,CPU,2.185594,1.94,0.51,2.185594,0.4966,0.227215,4.248902,0.005239,0.001233,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,64,1,1,6,0,5,0,1536,64,219.428571,0.833,0.0,0.167,CPU,0.013116,1.15,0.87,0.013116,0.011391,0.868481,0.015021,0.003287,0.218827,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,65536,1,1,6,0,5,0,1572864,256,224694.857143,0.833,0.0,0.167,CPU,0.250812,2.17,0.46,0.250812,0.094578,0.377087,0.543046,0.002762,0.005086,8,177
7e9cae703a6c4536d910f52bad1da1296dd3400f.cl-A,8192,1,1,6,0,5,0,196608,256,28086.857143,0.833,0.0,0.167,CPU,0.036066,1.31,0.76,0.036066,0.003964,0.10991,0.047238,0.003994,0.084551,8,177
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,1024,1,1,4,0,4,0,24576,256,4915.2,1,0.0,0.25,GPU,0.017107,4.85,0.21,0.082887,0.017922,0.216222,0.017107,0.003044,0.177939,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,1048576,1,1,4,0,4,0,25165824,256,5033164.8,1,0.0,0.25,CPU,3.203606,2.82,0.35,3.203606,1.115297,0.348138,9.045786,0.010258,0.001134,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,128,1,1,4,0,4,0,3072,128,614.4,1,0.0,0.25,CPU,0.007724,1.97,0.51,0.007724,0.00533,0.690057,0.015245,0.003225,0.211545,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,131072,1,1,4,0,4,0,3145728,256,629145.6,1,0.0,0.25,CPU,0.336353,3.17,0.32,0.336353,0.138162,0.410765,1.066048,0.002264,0.002124,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,16384,1,1,4,0,4,0,393216,256,78643.2,1,0.0,0.25,GPU,0.11129,1.73,0.58,0.192271,0.157491,0.819109,0.11129,0.003217,0.028906,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,2048,1,1,4,0,4,0,49152,256,9830.4,1,0.0,0.25,GPU,0.018176,4.82,0.21,0.087538,0.036421,0.416059,0.018176,0.002978,0.163842,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,2097152,1,1,4,0,4,0,50331648,256,10066329.6,1,0.0,0.25,CPU,9.094654,2.05,0.49,9.094654,0.895951,0.098514,18.629587,0.014185,0.000761,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,256,1,1,4,0,4,0,6144,256,1228.8,1,0.0,0.25,CPU,0.010881,1.45,0.69,0.010881,0.000887,0.081518,0.015808,0.002942,0.186108,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,262144,1,1,4,0,4,0,6291456,256,1258291.2,1,0.0,0.25,CPU,0.811883,2.62,0.38,0.811883,0.315124,0.38814,2.12807,0.001522,0.000715,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,4096,1,1,4,0,4,0,98304,256,19660.8,1,0.0,0.25,GPU,0.02087,3.52,0.28,0.073487,0.017809,0.242342,0.02087,0.002323,0.111308,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,4194304,1,1,4,0,4,0,100663296,256,20132659.2,1,0.0,0.25,CPU,14.91821,2.51,0.40,14.91821,4.572599,0.306511,37.484429,0.189197,0.005047,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,512,1,1,4,0,4,0,12288,256,2457.6,1,0.0,0.25,GPU,0.015699,3.02,0.33,0.047394,0.012164,0.256657,0.015699,0.002887,0.183897,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,524288,1,1,4,0,4,0,12582912,256,2516582.4,1,0.0,0.25,CPU,1.375805,3.09,0.32,1.375805,0.635909,0.462209,4.247046,0.000798,0.000188,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,64,1,1,4,0,4,0,1536,64,307.2,1,0.0,0.25,CPU,0.011273,1.51,0.66,0.011273,0.013449,1.193028,0.016986,0.004219,0.248381,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,65536,1,1,4,0,4,0,1572864,256,314572.8,1,0.0,0.25,CPU,0.182661,2.97,0.34,0.182661,0.042228,0.231182,0.541869,0.003024,0.005581,8,175
7ec4397b86fb5f596e0a8d91fe452a32108ad6bc.cl-A,8192,1,1,4,0,4,0,196608,256,39321.6,1,0.0,0.25,GPU,0.046611,1.41,0.71,0.065595,0.015207,0.231832,0.046611,0.003086,0.066208,8,175
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,1024,2,1,6,0,5,0,24576,256,3072.0,0.833,0.0,0.333,GPU,0.016909,3.07,0.33,0.051947,0.022098,0.425395,0.016909,0.003683,0.217813,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,1048576,2,1,6,0,5,0,25165824,256,3145728.0,0.833,0.0,0.333,CPU,4.44881,2.03,0.49,4.44881,0.389308,0.087508,9.017779,0.010205,0.001132,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,128,2,1,6,0,5,0,3072,128,384.0,0.833,0.0,0.333,CPU,0.010364,1.49,0.67,0.010364,0.001706,0.164608,0.015424,0.002744,0.177905,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,131072,2,1,6,0,5,0,3145728,256,393216.0,0.833,0.0,0.333,CPU,0.261498,4.08,0.25,0.261498,0.048531,0.185588,1.066086,0.001232,0.001156,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,16384,2,1,6,0,5,0,393216,256,49152.0,0.833,0.0,0.333,CPU,0.101367,1.11,0.90,0.101367,0.047767,0.471228,0.112384,0.0034,0.030253,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,2048,2,1,6,0,5,0,49152,256,6144.0,0.833,0.0,0.333,GPU,0.018022,3.80,0.26,0.068457,0.014947,0.218341,0.018022,0.002745,0.152314,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,2097152,2,1,6,0,5,0,50331648,256,6291456.0,0.833,0.0,0.333,CPU,8.370295,2.20,0.45,8.370295,0.837298,0.100032,18.406822,0.007779,0.000423,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,256,2,1,6,0,5,0,6144,256,768.0,0.833,0.0,0.333,CPU,0.012949,1.17,0.85,0.012949,0.009781,0.755348,0.015181,0.003216,0.211844,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,262144,2,1,6,0,5,0,6291456,256,786432.0,0.833,0.0,0.333,CPU,0.909143,2.33,0.43,0.909143,0.301558,0.331695,2.121645,0.000679,0.00032,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,4096,2,1,6,0,5,0,98304,256,12288.0,0.833,0.0,0.333,GPU,0.020371,2.34,0.43,0.047576,0.014248,0.299479,0.020371,0.003377,0.165775,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,4194304,2,1,6,0,5,0,100663296,256,12582912.0,0.833,0.0,0.333,CPU,13.446444,2.78,0.36,13.446444,2.984957,0.221989,37.408179,0.014667,0.000392,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,512,2,1,6,0,5,0,12288,256,1536.0,0.833,0.0,0.333,GPU,0.015488,2.23,0.45,0.034487,0.008023,0.232638,0.015488,0.003298,0.212939,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,524288,2,1,6,0,5,0,12582912,256,1572864.0,0.833,0.0,0.333,CPU,1.481125,2.86,0.35,1.481125,0.642791,0.433988,4.233702,0.001104,0.000261,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,64,2,1,6,0,5,0,1536,64,192.0,0.833,0.0,0.333,CPU,0.013326,1.15,0.87,0.013326,0.015434,1.158187,0.015283,0.002953,0.193221,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,65536,2,1,6,0,5,0,1572864,256,196608.0,0.833,0.0,0.333,CPU,0.179197,3.03,0.33,0.179197,0.05153,0.287561,0.543846,0.003081,0.005665,8,191
7ed3528e43c4da4b6caf8612751c83234b64f4f9.cl-A,8192,2,1,6,0,5,0,196608,256,24576.0,0.833,0.0,0.333,GPU,0.046566,1.67,0.60,0.077747,0.003794,0.048799,0.046566,0.002959,0.063544,8,191
7ef6954fd966b227d31c66c30de0e36f39f15011.cl-A,1024,1,2,6,0,5,0,24576,256,3510.857143,0.833,0.0,0.167,GPU,0.01664,3.40,0.29,0.056502,0.018567,0.328608,0.01664,0.002867,0.172296,15,237
7ef6954fd966b227d31c66c30de0e36f39f15011.cl-A,1048576,1,2,6,0,5,0,25165824,256,3595117.714286,0.833,0.0,0.167,CPU,4.06104,2.23,0.45,4.06104,1.092193,0.268944,9.049344,0.001774,0.000196,15,237
7ef6954fd966b227d31c66c30de0e36f39f15011.cl-A,128,1,2,6,0,5,0,3072,128,438.857143,0.833,0.0,0.167,CPU,0.008689,1.75,0.57,0.008689,0.007447,0.857061,0.015174,0.003025,0.199354,15,237
